Unnamed: 0,ID_POM,PROFIL_RFX,PS,CODE_IRIS,TYPE_LOG,CODE_INSEE,conso_moy
33757,25481181,RES1,3.0,291970000,1.0,29197,627
33805,3628001,RES11,9.0,830690114,1.0,83069,9892
33828,22272171,RES1,6.0,243220108,1.0,24322,2732
33836,7418901,RES1,6.0,112620304,0.0,11262,5254
33903,27674511,RES2,9.0,851630102,1.0,85163,23244
33936,5746561,RES2,9.0,301891401,1.0,30189,14858
33944,3634531,RES2,6.0,830610109,0.0,83061,9933
34070,36253581,RES2,6.0,543950401,0.0,54395,6659
34076,41606781,PRO2,6.0,596060501,1.0,59606,5263
34082,6920101,RES1,6.0,660370104,0.0,66037,1181
34096,19715611,RES1,6.0,361460000,1.0,36146,577
34133,13460261,RES1,6.0,920480208,0.0,92048,11038
34162,27313931,RES1,6.0,851130102,1.0,85113,1403
34163,17830981,RES2,6.0,381580103,0.0,38158,13135
34165,16549471,RES11,9.0,730150000,0.0,73015,4919
34180,27236401,RES11,9.0,851130102,1.0,85113,5049
34218,26241471,RES11,12.0,222180000,1.0,22218,2835
34246,14916311,RES1,6.0,782080108,1.0,78208,2993
34250,11006941,RES11,9.0,940020103,0.0,94002,19854
34269,7678121,RES2,6.0,122020501,0.0,12202,8396
34305,2070821,RES11,9.0,840070135,1.0,84007,15171
34331,7150051,RES1,6.0,112620601,0.0,11262,1832
34344,13957061,RES11,9.0,954560000,1.0,95456,4694
34354,26022761,RES1,6.0,290420102,1.0,29042,8311
34361,21413051,RES1,3.0,401940000,1.0,40194,164
34381,25049921,RES4,12.0,560520000,1.0,56052,50157
34454,26495651,RES1,6.0,223250000,0.0,22325,1063
34544,26385661,RES4,12.0,223020000,1.0,22302,11451
34597,20940891,RES2,6.0,633930000,1.0,63393,15540
34603,27364401,RES11,9.0,851130102,1.0,85113,9958
34635,31685041,RES2,6.0,531300107,0.0,53130,6148
34697,6780321,RES1,6.0,662120000,1.0,66212,269
34709,25036971,RES1,6.0,562400102,1.0,56240,4038
34743,3816561,RES2,6.0,831530101,0.0,83153,426
34824,19675201,RES2,12.0,360700000,1.0,36070,12443
34826,16547921,RES11,9.0,730150000,0.0,73015,1180
34912,13780341,RES2,18.0,951490000,1.0,95149,8509
34913,25947311,RES11,9.0,290230000,1.0,29023,12865
34951,6908051,RES1,3.0,661290000,1.0,66129,33
34994,41514491,RES2,6.0,595260105,1.0,59526,29965
34998,40348311,RES1,6.0,626670104,0.0,62667,1407
35053,7435321,RES1,6.0,112620601,0.0,11262,2224
35127,83139951,RES1,6.0,440260107,,44026,2785
35213,21316461,RES1,6.0,644450503,0.0,64445,10982
35233,37966331,RES2,6.0,501780000,1.0,50178,7058
35272,36722211,RES2,9.0,103870603,0.0,10387,27626
35276,31023371,RES1,6.0,490990603,0.0,49099,2678
35277,5520671,RES11,9.0,301330102,1.0,30133,10494
35285,23673051,RES11,9.0,871110000,1.0,87111,6490
35292,3423741,RES1,6.0,831180101,0.0,83118,2566
35313,83642251,PRO1,9.0,341720707,,34172,2762
35318,26514281,RES11,9.0,222820000,1.0,22282,9660
35342,12388301,PRO1,6.0,930700118,1.0,93070,17507
35362,3779081,RES1,6.0,830610110,0.0,83061,535
35387,26806661,RES2,9.0,351410000,1.0,35141,25379
35405,40763441,RES2,6.0,628540000,1.0,62854,4652
35406,36513041,RES1,3.0,541150101,0.0,54115,2
35440,6678481,RES1,6.0,660370103,0.0,66037,3258
35463,33584171,RES1,6.0,751103806,0.0,75110,5511
35572,27618061,RES2,9.0,851060000,1.0,85106,2394
35590,7656471,RES1,6.0,302970000,1.0,30297,5887
35611,24172121,RES2,6.0,174860000,1.0,17486,25574
35619,83096861,RES1,6.0,802110000,,80211,11778
35668,22881421,RES2,9.0,332430103,1.0,33243,1515
35861,32873451,PRO1,6.0,751135004,0.0,75113,7151
35896,18973391,RES1,3.0,691520104,0.0,69152,2266
35897,25054061,RES1,6.0,561860101,1.0,56186,682
35970,39989081,RES11,18.0,800210203,1.0,80021,60585
36036,83673271,RES1,6.0,341722501,,34172,3318
36054,20850051,RES1,6.0,631131301,1.0,63113,6507
36055,27617291,RES11,9.0,851060000,1.0,85106,5604
36116,16770191,RES1,6.0,730650303,0.0,73065,8202
36155,30233491,RES2,9.0,410740000,0.0,41074,8666
36237,24992511,RES1,6.0,561860102,0.0,56186,2966
36277,27649711,RES11,9.0,850830000,1.0,85083,10804
36294,39501821,RES1,3.0,765400501,1.0,76540,1499
36303,8949181,PRO1,6.0,315554303,0.0,31555,1435
36371,39449301,RES1,6.0,765400303,0.0,76540,11402
36407,25556551,RES2,9.0,291530000,1.0,29153,3708
36415,41491301,RES1,6.0,595260106,1.0,59526,36971
36421,4441701,RES2,9.0,831500000,1.0,83150,12507
36446,38424591,PRO1,9.0,141180803,0.0,14118,9343
36448,36519111,RES1,3.0,543950203,0.0,54395,2
36474,26792091,RES2,6.0,350930101,0.0,35093,13722
36573,26172121,RES2,6.0,223250000,1.0,22325,3269
36628,3580611,RES1,6.0,831370803,1.0,83137,1570
36634,19743181,RES2,9.0,360740000,1.0,36074,14443
36661,26149911,RES1,6.0,222140000,1.0,22214,15332
36709,18143061,RES11,12.0,380610000,1.0,38061,9264
36771,81561321,RES2,6.0,693890302,0.0,69389,5873
36876,27299051,RES2,9.0,851060000,1.0,85106,37601
36893,25301081,RES4,18.0,562340000,1.0,56234,3371
36948,27556841,RES1,6.0,851630101,1.0,85163,1684
36955,23050791,RES2,6.0,330630309,0.0,33063,7175
36956,27619821,RES1,6.0,851630101,0.0,85163,930
36973,39528741,RES2,6.0,766810108,1.0,76681,5308
37054,3187981,RES1,6.0,830610111,0.0,83061,4876
37087,30186121,RES1,6.0,371320000,1.0,37132,1703
37118,25795681,RES1,6.0,290190160,0.0,29019,8465
37146,40594631,RES2,9.0,620410701,1.0,62041,20899
37160,27451501,RES1,6.0,851130102,1.0,85113,2195
37181,3528811,RES1,6.0,830610113,0.0,83061,15
37190,12458601,RES2,6.0,930660302,0.0,93066,21183
37204,4950851,RES2,6.0,132020303,0.0,13202,16177
37216,30159261,RES2,12.0,371260000,1.0,37126,11015
37231,25535771,RES1,6.0,290460102,0.0,29046,91
37236,34157361,RES2,9.0,254950000,1.0,25495,10166
37270,4817271,PRO2,6.0,132020302,0.0,13202,11301
37339,82593421,RES11,9.0,693880503,,69388,2059
37348,28081891,RES1,3.0,441430401,0.0,44143,4057
37404,3931441,RES2,9.0,830610113,1.0,83061,10476
37483,25279971,RES1,6.0,560050000,0.0,56005,1202
37533,19089481,RES1,6.0,692660202,0.0,69266,10691
37606,16760621,RES11,9.0,730150000,0.0,73015,3723
37636,25271171,RES1,6.0,562410000,1.0,56241,581
37661,40664131,RES2WE,9.0,628920000,1.0,62892,29976
37735,24562241,RES2,6.0,174110000,1.0,17411,3197
37795,26496981,RES1,6.0,221110000,1.0,22111,2360
37802,11800221,RES4,18.0,773390000,1.0,77339,17182
37829,15827941,RES1,6.0,422180202,0.0,42218,5870
37832,3178741,RES1,6.0,830610110,0.0,83061,2661
37833,41498591,RES2,6.0,591790102,1.0,59179,8518
37872,25046451,RES1,6.0,561550000,1.0,56155,2130
37893,6349401,PRO1,3.0,341721501,,34172,305
37902,7710361,RES11,9.0,302970000,1.0,30297,1753
37909,26791361,RES11,9.0,350930102,0.0,35093,13005
37936,37113311,RES1,6.0,514540601,0.0,51454,8803
37948,27472961,RES11,18.0,851130102,1.0,85113,19682
37982,23730971,RES2,6.0,870850901,1.0,87085,15869
38030,27568661,RES1,6.0,851060000,1.0,85106,1258
38049,4430181,RES2,9.0,130010205,1.0,13001,42396
38059,6909541,RES1,3.0,661360201,0.0,66136,145
38083,1916691,RES2,6.0,840070128,1.0,84007,7112
38089,25941481,RES1,6.0,290420103,1.0,29042,2544
38117,25261021,RES11,9.0,560660000,1.0,56066,1861
38131,26367641,RES2,9.0,222090000,1.0,22209,15085
38151,18862581,RES1,3.0,692900401,0.0,69290,2868
38232,11576751,RES2,6.0,772840103,0.0,77284,11867
38237,27392031,RES1,6.0,850940000,1.0,85094,6673
38251,36368941,RES2,6.0,544140000,1.0,54414,13070
38292,39840021,RES1,6.0,800210801,0.0,80021,11171
38297,6722691,RES1,3.0,660370103,0.0,66037,313
38303,3543291,RES1,6.0,830610102,0.0,83061,1193
38338,7161721,RES1,6.0,112620601,0.0,11262,94
38372,31832191,RES1,3.0,721810103,0.0,72181,4460
38403,20607531,RES1,6.0,634300102,1.0,63430,2357
38409,19941041,RES1,6.0,190310401,1.0,19031,1681
38486,23933961,RES1,6.0,791910302,0.0,79191,5212
38551,29240151,RES1,6.0,212311501,0.0,21231,1041
38553,9605981,RES1,3.0,930130104,0.0,93013,16161
38633,26462021,RES2,18.0,222590000,1.0,22259,47362
38648,27670081,RES1,6.0,850110000,1.0,85011,773
38654,26970671,RES1,6.0,352870000,0.0,35287,1762
38656,3405641,RES11,9.0,830610111,0.0,83061,230
38713,40537371,RES11,36.0,628530000,1.0,62853,168624
38740,28021581,RES1,6.0,441091103,0.0,44109,977
38758,26097421,PRO2,36.0,291090000,1.0,29109,46251
38768,9264871,RES2,6.0,315552303,0.0,31555,8215
38821,41754841,RES1,6.0,590140106,1.0,59014,11841
38866,7097791,RES1,6.0,660280102,0.0,66028,12203
38932,25120261,RES11,9.0,560520000,1.0,56052,9890
38935,19929341,RES2,9.0,190310103,0.0,19031,17917
39032,27136991,RES1,6.0,352880301,1.0,35288,8384
39063,18464661,RES1,6.0,692040102,0.0,69204,1002
39102,2113881,RES2,9.0,840070110,0.0,84007,6128
39142,6508771,RES2WE,6.0,341722502,0.0,34172,7696
39165,26450211,RES11,12.0,222090000,1.0,22209,9569
39167,19135401,RES1,3.0,693820503,0.0,69382,5190
39193,26067071,RES11,9.0,290420102,1.0,29042,9345
39244,32980641,RES1,6.0,751135109,0.0,75113,2564
39261,7363331,RES1,3.0,110690102,0.0,11069,467
39268,18908601,RES1,6.0,693860302,0.0,69386,3
39292,39970231,RES1,6.0,800212301,0.0,80021,5970
39378,35161871,RES2,9.0,576720111,1.0,57672,10192
39385,3901451,RES1,6.0,830620103,0.0,83062,7076
39452,83664901,RES2,9.0,340030301,,34003,1892
39463,26246721,RES11,12.0,220940000,1.0,22094,14714
39480,27097171,RES1,6.0,352110000,1.0,35211,4347
39485,3480211,RES1,6.0,831180106,0.0,83118,6300
39500,21192301,RES2,6.0,644450103,0.0,64445,378
39544,17893331,RES1,6.0,381690108,0.0,38169,3182
39619,3604861,PRO1,6.0,831370502,0.0,83137,11577
39646,41718681,RES11,9.0,596060201,1.0,59606,16218
39654,26593141,RES1,6.0,352381201,0.0,35238,7557
39657,26463891,RES1,6.0,220460000,1.0,22046,9986
39676,7196081,RES1,6.0,112620207,1.0,11262,11
39699,35447241,PRO2,30.0,572270104,1.0,57227,101677
39725,34775331,RES1,6.0,682241602,0.0,68224,5685
39726,26059281,RES1,6.0,290820000,1.0,29082,8
39743,3353761,RES2,6.0,831180110,1.0,83118,5322
39746,32610211,RES2,9.0,751166306,0.0,75116,9555
39748,20064741,RES4,18.0,190770000,1.0,19077,13039
39775,25142681,RES1,6.0,562140000,1.0,56214,8298
39803,5855581,PRO1,6.0,340320102,1.0,34032,5145
39822,24552101,RES1,6.0,173850102,1.0,17385,478
39918,30146531,RES2,6.0,371940000,1.0,37194,16964
39929,40714271,RES1,6.0,622360000,1.0,62236,4952
39936,25505981,RES11,12.0,290310000,1.0,29031,15089
40060,3798491,RES2,9.0,830690114,0.0,83069,15968
40130,6535442,RES1,6.0,341721203,0.0,34172,2655
40141,26064282,RES2,6.0,290530000,1.0,29053,31214
40222,39767352,PRO1,6.0,765400106,0.0,76540,2294
40236,24953932,RES1,6.0,560050000,0.0,56005,525
40281,25414082,RES2,9.0,560050000,1.0,56005,4887
40315,19771902,RES2,9.0,190810000,1.0,19081,2
40396,25661042,RES11,9.0,290080000,1.0,29008,2824
40425,39736282,RES2,9.0,764980102,1.0,76498,36224
40509,3525272,RES2,12.0,830610108,0.0,83061,8226
40547,5535652,RES1,6.0,301330102,0.0,30133,717
40667,16328512,RES1,6.0,260580303,0.0,26058,3751
40687,7268382,RES1,6.0,112620601,0.0,11262,1072
40791,3919692,RES1,3.0,830690118,0.0,83069,2391
40794,4058342,RES1,6.0,130010307,0.0,13001,0
40845,28828882,RES1,3.0,890240108,0.0,89024,5257
40848,34189442,RES1,6.0,252120000,1.0,25212,11883
40871,4632922,RES2,6.0,130010102,0.0,13001,8576
40946,3398322,RES2,24.0,830690123,0.0,83069,3586
40969,24086112,RES1,6.0,173370000,1.0,17337,2946
40981,82143262,RES11,12.0,411550000,1.0,41155,15055
41003,23956302,RES1,3.0,791910302,1.0,79191,2539
41010,25156472,RES11,9.0,561000000,1.0,56100,8711
41033,26334962,RES11,9.0,223020000,1.0,22302,12862
41068,40997662,RES2,15.0,628720000,1.0,62872,33511
41069,18942182,RES1,3.0,693870401,0.0,69387,4577
41095,21117442,RES1,3.0,654400801,0.0,65440,8971
41114,19498322,RES2,15.0,180331003,1.0,18033,31938
41214,83606562,RES2,9.0,831370304,,83137,27168
41247,24588052,RES4,12.0,171400000,1.0,17140,6522
41254,26831702,RES2,6.0,352450000,1.0,35245,21909
41264,3201132,RES2,12.0,831070103,1.0,83107,5316
41296,26966162,RES1,3.0,351150107,0.0,35115,0
41326,24794802,PRO1,3.0,160150101,1.0,16015,48
41376,26105342,RES1,6.0,222180000,1.0,22218,1076
41388,36794322,PRO1,9.0,514543201,0.0,51454,13151
41393,24336972,RES1,6.0,173690000,0.0,17369,4876
41444,37862982,RES2,9.0,501291403,1.0,50129,23187
41469,36218102,RES1,3.0,542740104,0.0,54274,0
41488,26307342,RES2,9.0,221210000,1.0,22121,14294
41498,19504442,RES1,6.0,180331501,1.0,18033,2190
41528,27646572,RES2,12.0,850110000,1.0,85011,53143
41578,25399602,RES1,3.0,560520000,1.0,56052,460
41582,3658672,RES11,12.0,831370801,0.0,83137,9941
41655,5955082,PRO1,12.0,341722601,0.0,34172,9345
41723,4264262,RES2,6.0,130050101,1.0,13005,2773
41875,11701442,RES1,6.0,770140101,0.0,77014,6957
41933,6942142,RES2,6.0,660370104,0.0,66037,13587
41934,82665222,RES2,9.0,830690108,,83069,17112
41939,21499282,RES2,6.0,401920105,1.0,40192,0
42011,10960972,RES2,6.0,940460204,0.0,94046,9641
42024,3201472,RES1,6.0,831530102,0.0,83153,20
42028,21444022,RES2,12.0,641220102,0.0,64122,1764
42082,12208882,RES1,6.0,930661101,0.0,93066,9842
42170,28451342,RES1,3.0,441140106,1.0,44114,2508
42179,16579292,RES1,6.0,730651002,0.0,73065,6017
42255,26625942,RES11,9.0,351770000,1.0,35177,15431
42289,25976782,RES1,3.0,292390000,0.0,29239,64
42306,27326502,RES1,6.0,850110000,1.0,85011,104
42338,27564872,RES1,6.0,850920102,,85092,3047
42341,10256192,RES2,9.0,930480701,0.0,93048,17729
42343,27572412,RES2,12.0,851430000,1.0,85143,8280
42346,24119832,RES4,12.0,171400000,1.0,17140,4415
42413,18456822,RES1,6.0,692590801,0.0,69259,5822
42434,36313732,RES1,6.0,545470117,0.0,54547,6054
42452,3187092,RES1,6.0,830690117,0.0,83069,2746
42476,21469842,RES1,6.0,641220106,0.0,64122,2218
42495,27430942,RES1,6.0,851630101,1.0,85163,1604
42500,26421612,RES1,6.0,222140000,1.0,22214,51
42531,25408052,RES1,6.0,562140000,1.0,56214,0
42564,3830332,RES1,6.0,830690120,1.0,83069,1942
42619,3676562,RES2,9.0,830610118,1.0,83061,9449
42642,37047792,RES1,6.0,514540501,0.0,51454,3419
42649,14294562,RES11,9.0,956520000,1.0,95652,4616
42739,9936602,PRO1,3.0,930050901,1.0,93005,1042
42781,18758552,RES1,6.0,693880302,0.0,69388,6946
42785,25008942,RES2,12.0,562140000,1.0,56214,11314
42796,7734502,RES2WE,6.0,122020303,1.0,12202,5093
42822,19848342,RES2,12.0,190490000,1.0,19049,28758
42823,24308822,RES1,6.0,173370000,1.0,17337,3465
42837,31027332,RES2WE,9.0,491920000,1.0,49192,30110
42856,21164562,RES1,6.0,644450103,0.0,64445,3
42978,24306362,RES1,3.0,173370000,1.0,17337,630
43003,27502232,RES1,6.0,850830000,1.0,85083,3097
43077,30360542,RES11,12.0,411760000,1.0,41176,2521
43098,41841372,RES11,9.0,596060502,1.0,59606,5539
43160,3535772,RES1,6.0,831370401,0.0,83137,991
43163,25159282,RES11,9.0,562140000,1.0,56214,3255
43188,16726152,RES11,9.0,730150000,0.0,73015,1140
43278,36855402,RES2,36.0,511080401,1.0,51108,43229
43337,14141152,PRO1,9.0,951270110,0.0,95127,6060
43339,26215302,RES2,9.0,223020000,1.0,22302,6615
43346,31239612,RES2,18.0,491670000,1.0,49167,28995
43380,3938922,RES2,12.0,831070103,1.0,83107,45408
43385,31346482,RES11,9.0,493410000,1.0,49341,0
43391,83378122,RES1,3.0,771830101,,77183,392
43401,3940142,RES1,6.0,831180113,0.0,83118,3568
43460,25165922,RES1,6.0,562140000,1.0,56214,14471
43505,13386292,RES2,12.0,916890000,1.0,91689,37094
43549,3687562,RES2,9.0,831180105,0.0,83118,7025
43555,3394942,PRO1,18.0,831180104,0.0,83118,57341
43566,21980022,RES1,6.0,641220102,0.0,64122,1160
43605,28997562,RES11,9.0,890240102,1.0,89024,4590
43635,39314082,RES1,6.0,766810104,0.0,76681,3405
43640,3670232,RES1,6.0,830610113,0.0,83061,860
43645,25677712,RES2,6.0,290310000,0.0,29031,17
43692,21966112,RES1,6.0,641220106,0.0,64122,3874
43714,7121102,RES1,6.0,113220000,1.0,11322,33
43725,25018422,RES1,6.0,562400102,1.0,56240,9662
43789,18944372,RES1,6.0,693880302,0.0,69388,7006
43898,27079002,RES1,6.0,350930101,1.0,35093,6251
44057,24899922,RES4,12.0,562140000,1.0,56214,10421
44070,26041652,RES4,36.0,290230000,1.0,29023,7762
44178,40025322,RES1,6.0,800210903,1.0,80021,6239
44211,25387052,RES11,12.0,561860102,0.0,56186,6114
44214,21675282,RES2,6.0,641220102,0.0,64122,9922
44236,26398632,RES11,9.0,223250000,1.0,22325,14786
44251,81684482,RES11,9.0,352870000,1.0,35287,2269
44291,24589672,RES11,9.0,173370000,1.0,17337,11638
44350,9389282,RES1,6.0,315552701,0.0,31555,4464
44366,19019532,RES1,6.0,693890201,0.0,69389,6327
44525,25695312,RES2,9.0,290310000,1.0,29031,5146
44534,29896592,RES1,6.0,371950103,1.0,37195,6190
44578,7808552,RES1,3.0,460420103,0.0,46042,2766
44591,18494942,RES1,6.0,693860303,0.0,69386,2416
44658,9595942,RES1,6.0,930570108,0.0,93057,2049
44689,23905902,RES1,6.0,791910604,0.0,79191,1451
44690,3528512,RES2,6.0,831180109,0.0,83118,1780
44714,31678742,RES2,9.0,531470105,1.0,53147,17931
44756,26745992,RES2,9.0,352560000,1.0,35256,22687
44763,11028142,RES11,9.0,940460301,1.0,94046,7473
44835,5631062,RES1,6.0,301890301,0.0,30189,2049
44870,26734112,RES2,9.0,351500000,1.0,35150,24013
44906,27518692,RES1,6.0,850120000,1.0,85012,835
44931,34501472,RES11,18.0,253880113,1.0,25388,691
44943,25640442,RES4,12.0,291530000,1.0,29153,6876
45044,28264922,RES1,3.0,440770000,1.0,44077,0
45056,27136592,RES2,6.0,351870000,1.0,35187,34567
45070,31060062,RES2,6.0,490690000,1.0,49069,12891
45110,33459582,RES1,6.0,751114115,0.0,75111,5680
45126,23906192,RES1,6.0,860410102,1.0,86041,9236
45127,22787852,RES1,6.0,330090102,0.0,33009,1745
45186,11836902,RES1,6.0,771420000,1.0,77142,11129
45217,27648672,RES1,6.0,851110000,1.0,85111,9058
45230,22333762,RES1,6.0,240370112,1.0,24037,7450
45280,5478062,RES11,9.0,301891403,1.0,30189,21901
45331,19127922,RES1,6.0,692770101,1.0,69277,3629
45344,25190122,RES11,9.0,560780102,1.0,56078,1776
45380,24923072,RES1,6.0,560340102,0.0,56034,1901
45391,3214282,RES11,9.0,831070103,1.0,83107,5694
45395,24903862,RES1,6.0,560480000,1.0,56048,8891
45398,4189912,RES1,6.0,130010104,0.0,13001,17563
45453,39847672,RES2,6.0,800212002,0.0,80021,13870
45525,34286962,RES1,6.0,393000102,0.0,39300,2300
45541,36517612,RES1,6.0,540790000,0.0,54079,3549
45553,25840262,RES1,6.0,292730000,1.0,29273,351
45571,3646462,RES2,6.0,830610113,0.0,83061,5990
45581,23587912,RES2,6.0,330630703,0.0,33063,3833
45587,25655132,RES1,6.0,291500101,1.0,29150,4148
45590,40437932,RES2,6.0,628210000,1.0,62821,17803
45726,25377062,RES11,9.0,560340102,0.0,56034,2276
45831,39993692,RES1,3.0,800212001,0.0,80021,6
45862,3451272,RES1,6.0,831180109,0.0,83118,0
45876,29988922,RES2,6.0,371320000,1.0,37132,4038
45916,21447002,RES2,6.0,641220101,0.0,64122,6918
45926,21854972,RES1,6.0,641220109,0.0,64122,932
45983,8720092,RES2,12.0,810990104,1.0,81099,35253
46024,25114152,RES2,6.0,561860101,1.0,56186,10754
46105,4019422,RES1,6.0,831070103,1.0,83107,11932
46112,37810522,RES1,6.0,612140101,0.0,61214,5433
46115,19743512,RES2,9.0,360530000,1.0,36053,15520
46131,19064562,RES1,6.0,690290202,0.0,69029,2340
46148,11114522,RES2,12.0,915530101,1.0,91553,34602
46173,24492212,RES11,15.0,170930000,1.0,17093,24000
46195,21778492,RES1,6.0,641220101,0.0,64122,6828
46262,14558842,RES11,9.0,782630000,1.0,78263,23726
46297,25489412,RES1,3.0,290460101,0.0,29046,882
46342,3728172,RES2,6.0,830610110,0.0,83061,678
46365,40987332,RES2,6.0,594970000,1.0,59497,17631
46423,83298542,RES1,6.0,831370207,,83137,10243
46475,4011172,RES2,12.0,830610115,1.0,83061,35737
46511,35942062,RES2,6.0,550290106,1.0,55029,16518
46539,40793822,RES1,6.0,624510000,1.0,62451,2074
46558,31316412,RES1,3.0,490070501,0.0,49007,4371
46656,7386332,RES2,6.0,112620601,0.0,11262,4724
46696,5465802,RES2,9.0,301890103,1.0,30189,17089
46703,24921942,RES11,12.0,562400102,1.0,56240,12054
46714,25042382,RES4,12.0,561140000,1.0,56114,18974
46780,8378472,RES11,9.0,821210104,1.0,82121,25798
46808,19022682,RES1,6.0,693870501,0.0,69387,6167
46833,25583162,RES4,12.0,291530000,1.0,29153,5989
46857,41298942,RES2,6.0,593880000,1.0,59388,4525
46880,25321522,RES4,12.0,562330000,1.0,56233,12225
46971,11922062,RES1,6.0,772670000,1.0,77267,6059
46977,6986622,RES1,6.0,660370103,0.0,66037,1408
47013,25303392,RES1,6.0,560340102,0.0,56034,5721
47045,26982882,RES2,6.0,352740000,1.0,35274,14557
47085,25258482,RES1,6.0,560340102,1.0,56034,8271
47196,25435862,RES2,9.0,562400101,1.0,56240,32598
47202,26574862,RES2,6.0,350470105,0.0,35047,9112
47220,34247632,RES2,9.0,252120000,1.0,25212,25050
47251,35026782,PRO2,9.0,682241301,0.0,68224,51511
47282,3940302,RES11,9.0,830610114,1.0,83061,2204
47289,36421712,RES2,6.0,543950404,0.0,54395,0
47376,21222152,RES2,9.0,654400203,,65440,12280
47403,18506622,RES2,6.0,692660101,0.0,69266,8435
47423,25795282,RES1,6.0,290300000,1.0,29030,3059
47510,25309352,RES1,6.0,560340102,0.0,56034,1450
47542,39768952,RES2,6.0,765400101,0.0,76540,13124
47595,24422592,RES1,6.0,172190000,1.0,17219,693
47650,42400142,RES2,6.0,592860203,1.0,59286,20523
47658,9144382,RES1,6.0,315552501,0.0,31555,2169
47707,21931702,RES2,9.0,641220103,0.0,64122,36849
47756,24189352,RES11,9.0,172070000,1.0,17207,12450
47785,25272122,RES2,9.0,560520000,1.0,56052,11923
47800,25495882,RES2,9.0,291500103,1.0,29150,20375
47857,29190852,RES1,6.0,211660102,0.0,21166,3901
47880,3638562,RES11,9.0,830610116,0.0,83061,1426
47889,24396142,RES2,12.0,170190000,1.0,17019,3808
47934,81623802,PRO1,6.0,692900201,0.0,69290,16854
48049,18870632,RES1,6.0,693860501,0.0,69386,6562
48080,24869552,RES1,6.0,560050000,0.0,56005,9775
48116,83664102,PRO1,9.0,783500101,,78350,113
48131,25644172,RES2,6.0,291460000,1.0,29146,109
48169,29985902,RES1,6.0,372611901,1.0,37261,3499
48182,11814732,RES1,6.0,772790000,1.0,77279,16283
48277,10773912,RES1,6.0,940560000,1.0,94056,13065
48320,7242342,RES2,6.0,341830000,1.0,34183,20322
48370,27713072,RES11,9.0,851060000,1.0,85106,889
48372,9415742,RES1,3.0,315552502,0.0,31555,2284
48411,5397562,RES11,9.0,301330102,0.0,30133,177
48423,13549922,RES2,6.0,920220108,0.0,92022,21097
48448,18760062,RES1,3.0,693880101,0.0,69388,428
48460,20451132,RES1,6.0,230140000,1.0,23014,4676
48465,27311962,RES1,6.0,850870000,1.0,85087,804
48524,26495942,RES1,6.0,222720000,1.0,22272,19720
48706,19685502,RES1,3.0,361270000,1.0,36127,3590
48739,7313912,RES1,6.0,111880000,1.0,11188,470
48821,25026162,RES1,6.0,561550000,1.0,56155,1763
48826,29891932,RES2,12.0,371190000,1.0,37119,40037
48833,30766322,RES2,18.0,452340301,0.0,45234,5888
48943,22551882,RES2,6.0,243220109,1.0,24322,17167
49025,21335582,RES1,6.0,644450305,0.0,64445,2207
49026,81561382,RES1,6.0,693890302,0.0,69389,3259
49043,21835722,RES1,6.0,641220107,0.0,64122,1073
49089,81592102,PRO1,6.0,330631206,0.0,33063,284
49119,31829902,RES1,6.0,721810401,0.0,72181,7839
49208,3659632,RES1,6.0,830610114,1.0,83061,1970
49241,3421452,RES1,6.0,831180104,0.0,83118,3283
49301,81534792,RES1,3.0,680560101,0.0,68056,2589
49305,19032632,RES2,6.0,692660302,0.0,69266,7008
49340,18563992,RES1,6.0,692900302,0.0,69290,3091
49355,3913982,RES11,9.0,831180101,0.0,83118,1598
49449,37813572,RES1,3.0,505020201,0.0,50502,917
49458,25118382,RES1,6.0,561860101,,56186,2008
49462,3292952,RES1,6.0,830690113,0.0,83069,1935
49550,4457442,PRO1,6.0,130010101,1.0,13001,14006
49560,5768542,RES2,6.0,303440000,1.0,30344,14394
49569,24961532,RES2,6.0,561560000,1.0,56156,634
49585,27343062,RES11,12.0,851130101,1.0,85113,28110
49599,24270702,RES1,6.0,174850000,1.0,17485,548
49606,27267222,RES11,12.0,851130102,1.0,85113,11686
49623,30388822,RES11,9.0,412490000,1.0,41249,4207
49651,9255422,RES2,6.0,315554802,0.0,31555,7407
49731,28908722,RES11,18.0,890240112,1.0,89024,12712
49732,11382032,RES1,6.0,912280101,0.0,91228,4354
49734,23787842,RES2,6.0,870010102,1.0,87001,14059
49778,27231662,RES1,6.0,852260103,0.0,85226,389
49794,37099382,RES11,18.0,513880000,0.0,51388,19189
49802,8550722,RES11,9.0,810040102,1.0,81004,608
49811,9627482,RES1,6.0,930050401,1.0,93005,23961
49821,39941402,RES2,6.0,800210702,0.0,80021,10017
49911,25181982,RES2,6.0,560050000,1.0,56005,6406
49924,9342802,RES2,9.0,315550301,1.0,31555,6061
49987,23869732,RES2,9.0,861370101,1.0,86137,6846
50037,28708552,RES1,3.0,581210000,0.0,58121,900
50042,30825652,RES11,12.0,280850201,1.0,28085,24002
50118,11734012,RES11,9.0,773330101,1.0,77333,81
50264,3635582,RES2,9.0,831310000,1.0,83131,31378
50352,36180352,RES1,3.0,541150101,0.0,54115,662
50366,27512582,RES2,6.0,851630101,1.0,85163,19411
50380,6763572,RES2,6.0,661820000,1.0,66182,8604
50422,5340462,RES1,6.0,301330102,0.0,30133,3157
50453,26646522,RES1,6.0,352060102,1.0,35206,723
50454,3817862,RES2,6.0,830690102,0.0,83069,4227
