Unnamed: 0,ID_POM,PROFIL_RFX,PS,CODE_IRIS,TYPE_LOG,CODE_INSEE,conso_moy
148900,3139685,RES2WE,9.0,60881604,0.0,6088,12441
148962,2862975,RES2,6.0,60882401,0.0,6088,2094
148996,3000845,RES1,6.0,60881804,0.0,6088,9491
149021,2765505,RES1,6.0,61230105,0.0,6123,4244
149044,8032315,RES2,6.0,91220101,1.0,9122,4109
149050,1780875,RES2,9.0,60040106,1.0,6004,17843
149107,2470395,RES1,6.0,50610103,0.0,5061,7332
149115,7934345,RES1,6.0,91220106,1.0,9122,8297
149155,3064705,RES1,3.0,60882401,0.0,6088,7063
149174,2901105,RES2,9.0,60880304,0.0,6088,11421
149194,20223675,RES11,9.0,31140000,1.0,3114,9780
149211,2614875,RES3,18.0,60330105,1.0,6033,49816
149282,20469695,RES1,6.0,30980000,1.0,3098,7809
149293,7988405,RES2,6.0,90430000,0.0,9043,1443
149350,20399385,RES1,6.0,31950000,1.0,3195,7341
149393,8139355,RES2,6.0,91220104,0.0,9122,6940
149405,2631035,RES1,6.0,60882501,0.0,6088,12833
149420,4603505,RES2,6.0,41120103,0.0,4112,33252
149475,1706145,RES1,6.0,60290117,0.0,6029,1554
149495,2723365,RES1,6.0,60881105,0.0,6088,4505
149523,2766335,RES2,6.0,60880501,0.0,6088,15600
149537,20272475,RES1,6.0,30830000,1.0,3083,626
149592,1584255,RES1,6.0,60290121,0.0,6029,679
149749,83437995,RES2,9.0,61490103,,6149,10274
149793,3116035,RES1,6.0,60883402,0.0,6088,5211
149811,2707965,RES2,6.0,60880301,0.0,6088,16603
149848,2893445,RES1,6.0,60270110,0.0,6027,5102
149852,4165935,RES1,6.0,41120108,1.0,4112,6676
149859,4315535,RES2,6.0,41120103,0.0,4112,14180
149874,3089295,RES1,6.0,60882802,0.0,6088,7017
149884,2799415,RES2,6.0,60881309,0.0,6088,10724
149930,2778355,RES2,9.0,60270112,0.0,6027,22887
149933,3027755,RES1,6.0,60881304,0.0,6088,5291
149946,81478335,RES1,6.0,60880602,0.0,6088,7583
149969,2700325,RES1,6.0,60881201,0.0,6088,5384
149974,2567525,RES1,6.0,42050000,1.0,4205,1649
149999,20143545,RES1,6.0,33210101,1.0,3321,10343
150078,2877605,RES11,9.0,60880204,0.0,6088,11097
150120,2745915,RES1,3.0,60882303,0.0,6088,1768
150288,2984655,RES1,6.0,60880502,0.0,6088,2562
150337,20143895,RES1,6.0,31900109,1.0,3190,13593
150343,2380255,RES2,6.0,51150000,0.0,5115,14246
150372,8098415,RES1,6.0,91600101,1.0,9160,10968
150374,20274365,RES2,9.0,33210102,1.0,3321,1276
150375,3107325,RES1,6.0,61280000,1.0,6128,22671
150382,3010375,RES1,6.0,60270103,0.0,6027,10217
150403,20186085,RES1,3.0,31900102,1.0,3190,178
150443,2842445,RES1,6.0,60883003,0.0,6088,5480
150472,2590065,RES2,9.0,61230109,0.0,6123,16864
150474,3149465,RES2,6.0,60881506,0.0,6088,16086
150566,8084245,RES1,6.0,91220104,1.0,9122,3894
150614,20277185,RES1,6.0,30950103,1.0,3095,5865
150628,2784145,RES2WE,9.0,61610106,0.0,6161,35637
150631,1728985,RES1,6.0,60290107,0.0,6029,1622
150647,2754145,RES1,6.0,60883403,0.0,6088,2542
150753,2409955,RES1,6.0,50610107,1.0,5061,2834
150765,3026395,RES1,6.0,61280000,1.0,6128,14286
150798,2708985,RES2,9.0,60882104,0.0,6088,14759
150806,2594725,RES1,6.0,61260000,0.0,6126,7250
151064,2798105,RES2,6.0,60882705,0.0,6088,14074
151067,2615965,RES2,6.0,60270114,0.0,6027,5891
151116,2659275,RES1,6.0,60881403,0.0,6088,6387
151117,2741495,RES1,6.0,60880602,0.0,6088,7728
151125,83315695,RES2,12.0,33210101,,3321,9496
151196,2889335,RES1,6.0,60880305,0.0,6088,7038
151435,3147795,RES1,6.0,60881903,0.0,6088,6393
151446,3063915,RES2,15.0,60390000,1.0,6039,43114
151497,20385705,RES1,6.0,31400000,1.0,3140,9285
151552,2599415,RES2,18.0,60880401,1.0,6088,14147
151553,20293705,RES2,6.0,30980000,1.0,3098,17714
151570,4357175,RES3,15.0,41120105,1.0,4112,26641
151590,2820475,RES1,6.0,60880501,0.0,6088,1642
151593,2810065,RES1,6.0,60882104,0.0,6088,5189
151627,2911745,RES2,9.0,61230111,1.0,6123,24241
151746,2638205,RES1,6.0,60270101,0.0,6027,211
151761,3122515,RES2,9.0,60880605,1.0,6088,29099
151762,37536345,RES2,6.0,26910104,0.0,2691,8556
151830,2554765,RES2,9.0,40190000,0.0,4019,7150
151856,3084495,RES1,6.0,60882705,0.0,6088,4399
151941,20342305,RES1,3.0,30980000,1.0,3098,3267
152042,20471175,RES1,6.0,31850104,1.0,3185,17522
152047,3049295,RES1,6.0,60880204,0.0,6088,3056
152069,20138765,RES2,12.0,30940000,1.0,3094,25562
152078,8186815,RES2,6.0,93000000,1.0,9300,12796
152094,2368685,RES1,6.0,50680000,1.0,5068,11567
152118,1624905,RES1,6.0,60290106,0.0,6029,2306
152160,1487395,RES2,6.0,60290117,1.0,6029,20353
152287,1757225,RES2,9.0,60290103,0.0,6029,17983
152369,1827045,RES1,6.0,60290101,0.0,6029,7863
152396,2821715,RES1,6.0,60881005,0.0,6088,3200
152411,2645935,RES1,6.0,60882002,0.0,6088,3410
152428,20239305,RES1,3.0,31900108,0.0,3190,3098
152438,2955965,RES1,6.0,60881606,0.0,6088,3756
152571,20325415,RES1,6.0,31850117,0.0,3185,3852
152578,3085515,RES1,3.0,60881404,0.0,6088,2877
152606,2598345,RES2,6.0,60880204,0.0,6088,3380
152662,2577655,RES11,18.0,60882401,0.0,6088,9236
152729,2805055,RES1,6.0,61230105,0.0,6123,8611
152824,1816995,RES11,9.0,60290121,0.0,6029,9552
152902,2750785,RES1,6.0,60881302,0.0,6088,5245
152904,3134755,RES2,18.0,60780000,1.0,6078,45520
152912,7934105,RES2,6.0,90500000,1.0,9050,11761
152945,2572065,RES2WE,6.0,60881204,0.0,6088,6064
152972,20129235,RES1,6.0,31970000,1.0,3197,8825
152981,4497845,RES1,6.0,40940000,0.0,4094,2400
153009,2831895,RES1,6.0,60882402,0.0,6088,8061
153020,2864965,RES2,6.0,60881504,0.0,6088,14021
153037,2950375,RES1,6.0,60880603,0.0,6088,3748
153047,20217485,RES4,12.0,33210102,1.0,3321,40054
153057,3008845,RES1,6.0,60882906,0.0,6088,12872
153099,20176725,RES1,3.0,31900108,0.0,3190,2456
153134,3104465,RES1,6.0,60880305,0.0,6088,2333
153185,2688635,RES1,6.0,60881307,1.0,6088,9972
153188,2854735,RES2,9.0,60880305,0.0,6088,3071
153235,2665455,RES2,6.0,60882102,0.0,6088,30894
153239,2453635,RES2,6.0,50610101,0.0,5061,7155
153248,2899125,RES2,6.0,60881402,0.0,6088,4550
153263,2808145,RES1,6.0,60881001,0.0,6088,3719
153327,2396975,RES2,6.0,51150000,1.0,5115,11082
153407,1657995,RES1,6.0,60290109,0.0,6029,2533
153410,2586525,RES1,6.0,60881303,0.0,6088,9312
153430,3062385,RES1,6.0,60883002,0.0,6088,2008
153496,8050605,RES2,6.0,92250101,1.0,9225,6807
153550,20185525,RES11,12.0,32000000,1.0,3200,8661
153600,1538785,RES1,6.0,60290101,0.0,6029,11627
153628,8003655,RES1,6.0,92250104,1.0,9225,12388
153684,14984505,RES1,6.0,10530501,0.0,1053,3679
153693,4334025,RES2,9.0,40940000,1.0,4094,21490
153731,2909525,RES1,3.0,60270101,1.0,6027,3
153738,20371915,RES1,6.0,31850116,0.0,3185,4351
153744,83681395,RES2,9.0,41970000,,4197,9347
153764,2333655,RES1,6.0,40190000,0.0,4019,2157
153837,2912615,RES1,6.0,60881305,0.0,6088,9153
153846,3062675,RES2,9.0,61470000,1.0,6147,47670
153905,2608685,RES1,3.0,60881602,0.0,6088,9087
153908,20286435,RES1,3.0,31900104,0.0,3190,5038
153959,2655945,RES2WE,6.0,60881505,0.0,6088,6547
153961,2507885,RES11,9.0,50610106,0.0,5061,547
154062,20209595,RES1,6.0,30950105,1.0,3095,16277
154111,2617125,RES1,6.0,60881603,0.0,6088,8319
154115,3089445,RES2,6.0,60883003,0.0,6088,8529
154126,20351075,RES1,3.0,31400000,1.0,3140,4365
154132,2746095,RES2,6.0,60882503,0.0,6088,4378
154183,1655955,RES2,9.0,60040108,0.0,6004,4479
154216,2988725,RES2,6.0,60881504,0.0,6088,19145
154290,3106925,RES2,6.0,61140000,0.0,6114,3287
154297,20117385,RES2,9.0,32980000,1.0,3298,0
154327,20161475,RES1,6.0,31900107,0.0,3190,1629
154385,2810625,RES1,6.0,60881309,0.0,6088,7792
154428,37466795,RES3,18.0,26870000,1.0,2687,18944
154430,2598255,RES2,6.0,60882501,0.0,6088,2958
154501,20275635,RES2,9.0,31900104,1.0,3190,12732
154556,15140245,RES1,6.0,10530103,1.0,1053,1944
154563,2555885,RES11,12.0,41260000,1.0,4126,8830
154607,1735695,RES11,9.0,60290110,0.0,6029,6115
154615,2787155,RES2,6.0,60880501,0.0,6088,7808
154622,1589905,RES1,6.0,60290117,0.0,6029,1696
154638,2999775,RES2WE,6.0,60881703,0.0,6088,13101
154645,20310555,RES2,12.0,30810000,1.0,3081,6642
154661,20439295,RES1,6.0,31400000,1.0,3140,6001
154680,3018915,RES1,3.0,60880401,0.0,6088,1248
154711,20241145,RES1,6.0,33210105,0.0,3321,4283
154748,2790385,RES2,9.0,60270114,0.0,6027,25967
154758,2576175,RES1,6.0,60882803,0.0,6088,6059
154822,1489785,RES2,6.0,60290103,0.0,6029,1503
154914,4645155,RES11,9.0,41120109,1.0,4112,33121
154961,4601655,RES2,6.0,41120101,1.0,4112,3819
155001,2673115,RES2,6.0,60882804,0.0,6088,7385
155003,20430815,RES11,9.0,30520000,1.0,3052,10198
155057,2662845,RES1,6.0,60882901,0.0,6088,0
155079,2517275,RES2,6.0,41950000,1.0,4195,22512
155083,1622205,RES1,6.0,60290106,0.0,6029,5195
155091,20446205,RES2,12.0,31060000,1.0,3106,17069
155174,2870265,RES2,6.0,60881303,0.0,6088,5718
155212,20306125,RES11,18.0,31850111,1.0,3185,8455
155245,2869315,RES2,6.0,60881101,0.0,6088,989
155296,2884605,RES1,6.0,60880302,0.0,6088,4368
155301,2965975,RES1,6.0,60880508,0.0,6088,5302
155340,2697945,RES2,6.0,60882704,0.0,6088,5758
155360,2477895,RES11,9.0,50610107,1.0,5061,10229
155449,4273845,RES2,9.0,41120104,0.0,4112,28
155468,1669765,RES2,9.0,60290105,1.0,6029,20467
155525,3109135,RES1,6.0,60882501,0.0,6088,0
155609,2615515,RES1,6.0,60880206,0.0,6088,2400
155628,3121255,RES2,6.0,60330101,0.0,6033,11884
155641,83843085,RES2,6.0,41120101,,4112,10224
155661,2527225,RES1,6.0,50610105,0.0,5061,6
155673,7970665,RES2,6.0,92290000,1.0,9229,16330
155720,2861295,RES1,6.0,61260000,0.0,6126,2891
155736,3077925,RES2,9.0,60883701,0.0,6088,41053
155744,2588485,RES1,6.0,60880502,0.0,6088,7772
155747,2541265,RES2,6.0,50610111,0.0,5061,5785
155762,7989445,RES2,9.0,91600102,1.0,9160,19034
155795,20208635,RES1,3.0,31900106,0.0,3190,6
155866,2871265,RES1,6.0,60883101,0.0,6088,21644
155932,1772665,RES1,6.0,60290108,0.0,6029,3428
155937,4733185,RES2,9.0,41120108,1.0,4112,11680
155984,3143735,RES1,6.0,60882703,0.0,6088,6067
155987,3153565,RES1,6.0,61260000,1.0,6126,12571
156002,20251985,RES1,6.0,30950103,0.0,3095,6167
156005,1728905,RES11,9.0,60290102,0.0,6029,428
156019,20220045,RES2,6.0,32150000,1.0,3215,14047
156097,2967025,RES2,6.0,60882906,0.0,6088,5780
156117,8176015,RES2,6.0,90030000,1.0,9003,26203
156123,37270875,RES1,6.0,81050101,1.0,8105,11639
156267,2592015,RES2WE,6.0,60881802,0.0,6088,4720
156271,20132075,RES2,9.0,32980000,1.0,3298,850
156375,2445425,RES2,6.0,50610105,0.0,5061,4575
156394,2488435,RES2,6.0,42050000,1.0,4205,13235
156397,4360755,RES2,9.0,41120105,1.0,4112,46843
156398,3013635,RES1,6.0,60881502,0.0,6088,4607
156413,2869345,RES2,6.0,60880502,0.0,6088,21194
156607,2737455,RES1,6.0,60460000,1.0,6046,11072
156617,81510025,RES2,9.0,60270112,1.0,6027,12396
156637,8031285,RES11,12.0,92250101,1.0,9225,3765
156643,3090425,RES2,6.0,60882705,0.0,6088,7348
156668,20255875,RES1,3.0,31900108,0.0,3190,1079
156713,20387845,RES1,6.0,31850115,0.0,3185,4487
156726,20402915,RES1,3.0,31850113,0.0,3185,1507
156752,20449705,RES2,9.0,31010101,1.0,3101,14252
156782,7950015,RES11,9.0,90470000,1.0,9047,21818
156908,2531855,RES1,6.0,42030000,1.0,4203,1985
156927,2891805,RES2,6.0,60881301,0.0,6088,12487
156966,2932765,RES1,6.0,60270111,1.0,6027,6304
156991,20413725,RES2,9.0,32620000,1.0,3262,23100
157082,20101885,RES11,9.0,33210105,1.0,3321,9072
157083,2637375,RES11,24.0,60270112,1.0,6027,51116
157084,3070765,RES1,6.0,60882802,0.0,6088,3635
157126,1640985,RES1,6.0,60290109,0.0,6029,7462
157128,2766725,RES2,6.0,60881002,0.0,6088,8523
157154,8200715,RES1,6.0,90030000,1.0,9003,10883
157158,2993375,RES2,9.0,60880506,0.0,6088,15117
157166,20329405,RES1,3.0,31850113,0.0,3185,10047
157178,20277015,RES2,12.0,33210105,1.0,3321,32957
157180,20116695,RES1,3.0,31900108,0.0,3190,2972
157193,20292935,RES2,9.0,31010103,1.0,3101,10547
157201,3139345,RES1,6.0,60881303,0.0,6088,4163
157274,20134785,RES11,18.0,30950105,1.0,3095,50234
157332,4302665,RES2,9.0,40940000,1.0,4094,18946
157333,2986925,RES1,3.0,60270108,0.0,6027,94
157401,1804925,RES2,6.0,60290110,0.0,6029,1684
157408,2892765,RES1,6.0,60270110,0.0,6027,8471
157424,20144455,RES1,6.0,31900109,1.0,3190,7833
157467,3056295,RES2,9.0,60882805,0.0,6088,9680
157521,37267955,RES1,6.0,81050302,1.0,8105,4157
157640,8019195,RES2WE,6.0,92070000,1.0,9207,24476
157652,8264815,RES1,3.0,91220103,1.0,9122,25
157655,3051075,RES1,6.0,60882302,1.0,6088,3190
157690,1840085,RES2,6.0,60290104,0.0,6029,8913
157714,20433395,RES1,6.0,31850115,0.0,3185,3022
157734,2924615,RES2,9.0,60883801,1.0,6088,27614
157745,20282885,RES2,9.0,31970000,1.0,3197,26057
157763,1509335,RES1,6.0,60290106,0.0,6029,3429
157773,2540785,RES11,9.0,50500000,1.0,5050,4388
157774,2700755,RES2,6.0,60882304,0.0,6088,2030
157826,8216305,RES2,6.0,92250101,0.0,9225,654
157856,2960655,RES2,6.0,61610104,1.0,6161,15788
157866,2496925,RES4,12.0,42200000,1.0,4220,23060
157867,2377815,RES2,9.0,50610113,0.0,5061,10747
157924,3047405,RES1,6.0,60881309,0.0,6088,6012
157945,4612305,RES2,18.0,41120104,1.0,4112,75858
158008,20179495,RES2,6.0,30950106,1.0,3095,13844
158025,2879225,RES2,6.0,61470000,0.0,6147,15648
158027,82929565,RES1,6.0,60881505,,6088,3091
158099,4075705,RES2,9.0,41120106,1.0,4112,19009
158104,20425925,RES1,6.0,31850101,0.0,3185,16041
158109,3058475,RES2,9.0,61140000,0.0,6114,12893
158114,37587875,RES1,6.0,26910101,0.0,2691,17308
158138,2773525,RES2,9.0,60880502,0.0,6088,9411
158217,15021075,RES1,6.0,10530501,0.0,1053,2794
158245,2606315,RES1,6.0,60881303,0.0,6088,6058
158267,20286455,RES2,9.0,31970000,1.0,3197,7751
158292,20396075,RES1,6.0,31850114,1.0,3185,6748
158335,2746555,RES1,6.0,61280000,1.0,6128,10190
158387,82791415,RES1,6.0,41120102,,4112,2109
158404,2780615,RES11,9.0,60882906,0.0,6088,12761
158416,2580655,RES1,6.0,60881104,0.0,6088,6347
158421,2637475,RES1,6.0,60270107,0.0,6027,1659
158432,2329245,RES2,6.0,50610116,0.0,5061,15148
158477,20138885,RES1,3.0,31900103,0.0,3190,2441
158532,2774985,RES11,12.0,60882805,0.0,6088,20281
158548,20285895,RES2,9.0,32360000,1.0,3236,18671
158593,2647135,RES1,6.0,61230111,0.0,6123,4363
158610,2922155,RES1,6.0,60881505,0.0,6088,3994
158677,2882155,RES1,3.0,60881202,0.0,6088,3135
158721,1558745,RES1,6.0,60040112,0.0,6004,7583
158876,2597735,RES1,6.0,60270107,0.0,6027,4734
158902,2542295,RES11,9.0,41260000,0.0,4126,3318
158923,4584455,RES11,12.0,41120107,1.0,4112,28504
158999,20199395,RES1,6.0,31900104,1.0,3190,3149
159099,2951105,RES1,6.0,60882001,0.0,6088,2648
159141,2549775,RES1,6.0,40860000,1.0,4086,4567
159168,2384785,RES1,6.0,40190000,0.0,4019,1533
159231,2984925,RES2,6.0,60880302,0.0,6088,16256
159236,3094165,RES1,3.0,61230105,0.0,6123,4823
159243,3057005,RES1,6.0,60881403,0.0,6088,6075
159271,4329215,RES1,6.0,41120105,1.0,4112,24025
159323,20247755,RES2,9.0,33210103,1.0,3321,34019
159366,3000205,RES1,6.0,60881309,0.0,6088,4911
159370,1720465,RES1,6.0,60290102,0.0,6029,4828
159394,20435315,RES1,6.0,31850108,1.0,3185,15947
159428,1788995,RES1,6.0,60290101,0.0,6029,13953
159508,7961385,RES1,6.0,92640000,0.0,9264,8470
159512,2579385,RES2,9.0,61500000,1.0,6150,19811
159557,8048095,RES1,6.0,91060000,1.0,9106,18
159622,3100735,RES1,6.0,60880504,0.0,6088,3214
159709,20311115,RES2,9.0,32620000,1.0,3262,40970
159721,3015095,RES2,6.0,60270113,0.0,6027,18459
159730,1597975,RES1,6.0,60290111,0.0,6029,970
159737,2608455,RES2,6.0,60880901,0.0,6088,2700
159755,4490025,RES11,15.0,41120109,1.0,4112,14925
159875,3003015,RES1,3.0,60270108,0.0,6027,3363
159877,2976035,RES2,6.0,60880504,0.0,6088,6298
159903,3038895,RES1,6.0,60882603,0.0,6088,4724
159932,2902725,RES2,6.0,60880504,0.0,6088,11469
160027,2525515,RES2,6.0,50610110,0.0,5061,10437
160056,1568455,RES1,6.0,60040106,0.0,6004,2640
160060,1614785,RES2,6.0,60290108,0.0,6029,9774
160072,8210175,RES2,6.0,91610000,1.0,9161,18405
160092,7936635,RES1,6.0,91600101,0.0,9160,7567
160093,3021565,RES1,6.0,60880402,0.0,6088,3887
160110,2457495,RES2,12.0,50610201,0.0,5061,39496
160129,1467395,RES2WE,6.0,60290109,1.0,6029,7653
160217,3070865,RES1,6.0,60882602,0.0,6088,5551
160258,2670995,RES2,6.0,60881302,0.0,6088,8214
160295,3099595,RES2,6.0,60882801,0.0,6088,5219
160337,20263575,RES1,6.0,33210103,1.0,3321,6836
160386,2787485,RES2,6.0,60881703,0.0,6088,8382
160387,83533955,RES2,6.0,31850106,,3185,13073
160441,20215355,RES1,6.0,31900107,1.0,3190,6957
160534,2951735,RES1,3.0,61230111,0.0,6123,1291
160541,2872825,RES2,9.0,61470000,1.0,6147,64269
160545,3107655,RES1,6.0,60880404,0.0,6088,2050
160548,3047675,RES2,6.0,60880702,0.0,6088,12869
160562,20263285,RES1,3.0,30130000,0.0,3013,2447
160608,37417885,RES1,6.0,20370000,1.0,2037,6303
160619,2578635,RES1,6.0,60340000,1.0,6034,4571
160655,2654295,RES1,6.0,60881704,0.0,6088,7147
160689,2577345,RES2,12.0,60460000,1.0,6046,33197
160718,2984435,RES2,9.0,61230110,1.0,6123,11064
160740,20196645,RES1,6.0,31900109,1.0,3190,7874
160765,1828995,RES1,6.0,60040107,0.0,6004,4213
160786,20159085,RES1,6.0,31900106,1.0,3190,1042
160809,2949755,RES1,3.0,61140000,0.0,6114,5242
160899,2954455,RES1,6.0,60881601,0.0,6088,2611
160946,3131675,RES1,6.0,60882304,0.0,6088,3203
160968,20463345,RES1,6.0,30520000,1.0,3052,7857
161024,3052915,RES2,6.0,60270114,0.0,6027,5890
161061,15290295,RES1,6.0,10530502,0.0,1053,1021
161070,2826935,RES1,6.0,60881307,0.0,6088,5211
161097,2840915,RES2,6.0,60881603,0.0,6088,14714
161108,1809615,RES1,6.0,60290103,1.0,6029,4295
161114,2657655,RES2,6.0,60881002,0.0,6088,6606
161147,3072765,RES1,6.0,60881203,0.0,6088,7114
161219,2356875,RES1,6.0,42030000,1.0,4203,10814
161295,2899175,RES1,6.0,60390000,1.0,6039,10781
161357,3130785,RES2,9.0,60880204,0.0,6088,17060
161372,20256035,RES2,9.0,33210103,1.0,3321,38497
161424,20183855,RES11,12.0,30110000,1.0,3011,24599
161451,8114515,RES1,6.0,92250104,1.0,9225,8726
161462,2741265,RES1,6.0,60880605,0.0,6088,10880
161523,1573945,RES2,9.0,60040105,1.0,6004,10999
161690,2978755,RES3,9.0,60883201,1.0,6088,7989
161700,4574535,RES1,6.0,41120103,0.0,4112,4860
161720,3082085,RES1,6.0,60881503,0.0,6088,5851
161726,2604595,RES1,3.0,60880605,0.0,6088,3778
161780,4237375,RES2,6.0,41120104,0.0,4112,5788
161806,2447185,RES2,9.0,40700103,1.0,4070,40994
161845,3000635,RES1,6.0,60882804,0.0,6088,3924
161850,1530895,RES1,3.0,60290106,1.0,6029,39
161966,3087945,RES1,6.0,61230108,0.0,6123,4726
161993,83403405,RES11,9.0,60881804,,6088,6454
162030,7940585,RES2,6.0,92250101,1.0,9225,5
162070,2678765,RES2,6.0,60882102,0.0,6088,12533
162133,20494655,RES11,12.0,31010102,1.0,3101,9322
162159,3005045,RES1,6.0,60881503,0.0,6088,4015
162278,81923825,RES1,6.0,60881603,1.0,6088,8335
162280,2908135,RES2,6.0,61230109,0.0,6123,12960
162307,2872585,RES2,6.0,60881003,0.0,6088,5286
162319,2374165,RES2,9.0,50610108,1.0,5061,25793
162358,20406775,RES1,3.0,31850102,1.0,3185,3143
162363,2441955,RES1,6.0,50610116,1.0,5061,4279
162431,20376725,RES2,9.0,31850103,1.0,3185,21472
162476,20407695,RES1,6.0,32620000,1.0,3262,4610
162546,2483345,RES2,6.0,40700106,1.0,4070,4711
162561,1689645,RES2,9.0,60290117,0.0,6029,4044
162577,8013265,RES2,6.0,92250105,1.0,9225,14260
162585,15214975,RES1,6.0,10530501,0.0,1053,2840
162586,2846975,RES1,3.0,60880603,0.0,6088,2339
162590,2924765,RES1,6.0,60270110,0.0,6027,1799
162623,20151045,RES1,6.0,30130000,0.0,3013,6591
162677,2870235,RES1,6.0,60880204,0.0,6088,4291
162682,20251635,RES1,3.0,30950102,0.0,3095,6450
162737,2756535,RES2,18.0,60600000,1.0,6060,31617
162809,20251975,RES2,9.0,33160000,1.0,3316,32149
162833,20106175,RES1,6.0,31900105,1.0,3190,6230
162909,2797765,RES1,6.0,60882202,0.0,6088,4419
163017,20420525,RES2,9.0,31010102,1.0,3101,37903
163022,1771255,RES11,9.0,60290110,0.0,6029,11179
163049,20163635,RES2,9.0,32980000,0.0,3298,12626
163084,83203375,RES2,6.0,60270103,,6027,10324
163118,20443915,RES1,6.0,31850115,0.0,3185,2696
163159,20099555,RES1,6.0,30950111,1.0,3095,6774
163214,4487655,RES2WE,9.0,41120103,0.0,4112,9997
163303,8151255,RES1,6.0,92060000,1.0,9206,13112
163304,2616635,RES4,18.0,61140000,1.0,6114,27881
163322,2864795,RES11,9.0,60882503,0.0,6088,6422
163386,2361805,RES2,6.0,50610105,0.0,5061,5140
163419,2691935,RES2,6.0,60270102,0.0,6027,5157
163433,2856065,RES1,6.0,60882801,0.0,6088,12800
163434,2631335,RES1,6.0,60882201,0.0,6088,11379
163454,2674465,RES11,9.0,60882503,0.0,6088,7904
163463,20289535,RES2,9.0,31850104,0.0,3185,17442
163483,20388135,RES1,6.0,31850116,0.0,3185,115
163550,2923025,RES2,6.0,60882002,0.0,6088,9825
163581,2702445,RES11,9.0,60882504,0.0,6088,5073
163588,3003955,RES1,6.0,60881002,0.0,6088,7104
163695,2575115,RES1,6.0,60882801,0.0,6088,6742
163748,2883395,RES2,6.0,60882102,0.0,6088,17307
163755,2687075,RES1,6.0,60881204,0.0,6088,615
163811,4580205,RES1,3.0,41120109,1.0,4112,9569
163904,2793725,RES1,6.0,60881001,0.0,6088,1210
163917,3104185,RES2,15.0,60460000,1.0,6046,35544
164051,20393445,RES1,6.0,30980000,1.0,3098,10518
164052,2856735,RES2,9.0,61610105,0.0,6161,38539
164066,3039095,RES2,6.0,60881201,0.0,6088,11649
164105,2632835,RES1,6.0,60330102,0.0,6033,8947
164141,20252755,RES1,6.0,31320000,1.0,3132,2560
164150,82943895,RES2,12.0,80920000,,8092,18254
164203,2883125,RES1,6.0,60881001,0.0,6088,5085
164242,20489325,RES1,6.0,30980000,1.0,3098,18563
164251,2926285,RES2,18.0,60600000,1.0,6060,35951
164256,2978745,RES11,9.0,60881902,0.0,6088,6062
164297,20255095,RES2,6.0,31900109,1.0,3190,7251
164301,2712255,RES2,6.0,61260000,1.0,6126,5776
164349,2350125,RES11,9.0,50610116,1.0,5061,3450
164386,2923465,RES1,6.0,61140000,0.0,6114,6656
164419,2925535,RES2,6.0,60882401,0.0,6088,11841
164422,2682185,RES2,6.0,60882503,0.0,6088,11052
164436,3076825,RES1,6.0,60882805,0.0,6088,1841
164550,3047845,RES11,9.0,60882803,0.0,6088,3906
164577,2555275,RES1,6.0,40190000,0.0,4019,2594
164625,2774365,RES1,6.0,60883002,0.0,6088,218
164632,2684315,RES2,9.0,60881201,0.0,6088,12913
164677,1784135,RES1,6.0,60040107,0.0,6004,17861
164729,1719435,RES1,6.0,60290101,0.0,6029,14892
164765,8138425,RES2,6.0,92250105,1.0,9225,8839
164808,2672265,RES2,9.0,60881602,0.0,6088,9441
164867,37582805,RES1,6.0,24080801,1.0,2408,8807
164877,2794555,RES1,6.0,61610104,0.0,6161,9741
164879,3029845,RES2,6.0,60881002,0.0,6088,13883
164924,2607665,RES1,6.0,60882802,1.0,6088,6307
164955,20227575,RES2,9.0,33100103,0.0,3310,1253
165006,1674575,RES1,6.0,60290119,0.0,6029,3415
165007,82612165,RES2,6.0,61230111,,6123,10214
165027,3000125,RES2,6.0,61230108,0.0,6123,6180
165035,3054285,RES1,6.0,60882603,0.0,6088,1122
165052,2614605,RES2,6.0,60881401,0.0,6088,8450
165078,20138355,RES1,6.0,31900106,0.0,3190,3708
165218,8249655,RES11,9.0,91220101,0.0,9122,2923
165228,20408875,RES1,6.0,30980000,1.0,3098,14772
165248,15353625,RES2,6.0,10530101,0.0,1053,10636
165310,20178275,RES1,3.0,31900102,1.0,3190,1165
165344,2755135,RES1,6.0,61230109,0.0,6123,9056
165368,3089245,RES2,9.0,60882805,0.0,6088,18287
165502,2610345,RES1,6.0,60330102,0.0,6033,1187
165523,8253765,RES1,6.0,92490000,1.0,9249,3707
165524,3139365,RES2,9.0,60880204,0.0,6088,17400
165593,2512595,RES1,6.0,50610112,0.0,5061,9454
165635,4118495,RES2,12.0,40940000,1.0,4094,32854
165636,1815285,RES2,6.0,60290102,0.0,6029,4992
165671,82837745,RES11,9.0,32620000,,3262,10455
165675,20304375,RES1,6.0,31850113,0.0,3185,2404
165689,20132525,RES11,12.0,30950102,1.0,3095,14384
165724,15116795,RES1,6.0,10530103,0.0,1053,642
165726,1692755,RES1,6.0,60040107,0.0,6004,5661
165769,2546165,RES2,6.0,50500000,0.0,5050,12270
165772,2849685,RES1,3.0,60880301,0.0,6088,2685
165774,2532595,RES1,6.0,50610106,1.0,5061,4169
165782,20348235,RES11,9.0,31610000,,3161,12222
165808,2730045,RES2,12.0,60882002,0.0,6088,9560
165824,3063115,RES2,6.0,60881804,0.0,6088,10389
